timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759109264970,231200,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1229,text,false,,3431,0,695,695,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109254870,241300,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1220,text,false,,3431,0,695,695,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759108981779,514769,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-74,text,false,,3431,0,693,693,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109345270,151616,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-2037,text,false,,3431,0,694,694,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109268555,228333,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1319,text,false,,3431,0,693,693,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109231432,265657,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1054,text,false,,3431,0,692,692,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109494938,2300,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-2477,text,false,,3431,0,691,691,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,746
1759109144583,352912,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Software caused connection abort: socket write error,TG-Upload Escalonado(login → upload multipart) 1-495,text,false,,3439,0,691,691,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109350063,147822,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-2060,text,false,,3431,0,690,690,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109491608,6627,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-2494,text,true,,498,13255023,691,691,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,6627,0,0
1759109317185,181179,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1802,text,false,,3431,0,690,690,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1759109333288,165845,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-1930,text,false,,3431,0,692,692,http://ec2-98-89-171-224.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
