timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761016765568,1894,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-458,text,true,,939,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1894,0,72
1761016764267,3206,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-448,text,true,,939,300,70,70,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,3206,0,614
1761016765189,2311,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-447,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2311,0,313
1761016764673,2832,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-452,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2832,0,546
1761016764981,2527,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-446,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2527,0,450
1761016765162,2353,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-453,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2353,0,340
1761016764992,2525,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-456,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2525,0,439
1761016764199,3319,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-450,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,3319,0,618
1761016764737,2783,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-455,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2783,0,485
1761016767408,285,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-459,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,285,0,76
1761016736913,30781,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-324,text,true,,498,52513047,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,30781,0,0
1761016767601,234,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-460,text,true,,939,300,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,234,0,73
1761016750255,17596,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-384,text,true,,498,52513035,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,17596,0,0
1761016749621,18532,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-381,text,true,,498,52513039,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,18532,0,0
1761016739367,28921,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-342,text,true,,498,52513067,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,28921,0,0
1761016768287,283,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-463,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,283,0,76
1761016768358,338,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-462,text,true,,939,300,71,71,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,338,0,88
1761016757602,11680,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-406,text,true,,498,13255045,73,73,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,11680,0,0
